competitor,method,uid,path_str,sem_path,depth,is_leaf,n_leaves,subtree_items,count_known,best_staples,best_staples_uid,best_score,best_sem,best_lex,alt_staples,status,match_set,A_raw,AAS_leaf,CRS_leaf,coverage,coverage_leaf,coverage_items,AAS,AAS_ppr,sibling_coverage,CRS,crs_driver,n_gap_leaves,gap_leaves_example,concept_id
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Flonase Sensimist,Health and Medicine > Allergy Medicine > Flonase Sensimist,Health and Medicine > Allergy Medicine > Flonase Sensimist,3,True,1,,False,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy","Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0.076080665,,0.0054107546,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",1,Flonase Sensimist,6059
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Ocean,Health and Medicine > Allergy Medicine > Ocean,Health and Medicine > Allergy Medicine > Ocean,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,0.07221584,,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,1,Ocean,6060
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Zyrtec,Health and Medicine > Allergy Medicine > Zyrtec,Health and Medicine > Allergy Medicine > Zyrtec,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Antacids,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Antacids,0.07221584,,0.0,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids",gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Antacids,1,Zyrtec,6061
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Benadryl Children Syrup,Health and Medicine > Allergy Medicine > Benadryl Children Syrup,Health and Medicine > Allergy Medicine > Benadryl Children Syrup,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,0.07221584,,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Laxatives,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,1,Benadryl Children Syrup,6062
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Allergy Medicine,Health and Medicine > Allergy Medicine > Allergy Medicine,Health and Medicine > Allergy Medicine,3,True,1,,False,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy","Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0.28670833,,0.30028948,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins | Healthcare Supplies > Patient Care > Beds & Bedside Care > Medical Bed Parts | Healthcare Supplies > Patient Care > Medical Practice Furniture > Medical Cabinets,likely,,-3.6007475726141465,3.6151603498542273,28.64471365070943,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,28.64471365070943,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins,0,,6063
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Benadryl,Health and Medicine > Allergy Medicine > Benadryl,Health and Medicine > Allergy Medicine > Benadryl,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,0.07221584,,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Probiotics | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,1,Benadryl,6064
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Ayr,Health and Medicine > Allergy Medicine > Ayr,Health and Medicine > Allergy Medicine > Ayr,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,0.07221584,,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Laxatives | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pain Relievers | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,1,Ayr,6065
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Sudafed,Health and Medicine > Allergy Medicine > Sudafed,Health and Medicine > Allergy Medicine > Sudafed,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,0.07593279,,0.005203735,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Probiotics | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,1,Sudafed,6066
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Zyrtec Tablets,Health and Medicine > Allergy Medicine > Zyrtec Tablets,Health and Medicine > Allergy Medicine > Zyrtec Tablets,3,True,1,,False,Tablets & iPads,Staples::Tablets & iPads,0.29726252,,0.29726252,Tablets & iPads > Tablets & iPads | Computers & Accessories > Computer Accessories & Peripherals > Graphic Tablets | Tablets & iPads > Tablet Stands & Mounts,likely,,-3.6007475726141465,3.6151603498542273,20.548902046986115,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,20.548902046986115,Tablets & iPads,0,,6067
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Equate Non Drowsy Allergy,Health and Medicine > Allergy Medicine > Equate Non Drowsy Allergy,Health and Medicine > Allergy Medicine > Equate Non Drowsy Allergy,3,True,1,,False,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy","Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0.2245565,,0.21327692,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops | Tools, Parts & Supplies > Non Woven Pad Abrasives | Tools, Parts & Supplies > Non Woven Disc Abrasives",likely,,-3.6007475726141465,3.6151603498542273,5.396451398866986,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,5.396451398866986,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0,,6068
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Benadryl Children,Health and Medicine > Allergy Medicine > Benadryl Children,Health and Medicine > Allergy Medicine > Benadryl Children,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids,0.07221584,,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Antacids,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids,1,Benadryl Children,6069
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Mabis,Health and Medicine > Allergy Medicine > Mabis,Health and Medicine > Allergy Medicine > Mabis,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief,0.07221584,,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Laxatives | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief,1,Mabis,6070
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Afrin,Health and Medicine > Allergy Medicine > Afrin,Health and Medicine > Allergy Medicine > Afrin,3,True,1,,False,Furniture > Decor > Wall Art > African Art,Staples::Furniture > Decor > Wall Art > African Art,0.1594287,,0.21842192,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pain Relievers | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,likely,,-3.6007475726141465,3.6151603498542273,0.0,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,0.0,Furniture > Decor > Wall Art > African Art,0,,6071
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Allegra Gelcaps,Health and Medicine > Allergy Medicine > Allegra Gelcaps,Health and Medicine > Allergy Medicine > Allegra Gelcaps,3,True,1,,False,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy","Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0.10760299,,0.04954201,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops | Retail Store Supplies > Spa & Salon > Bath & Body > Shower Caps | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Antacids,likely,,-3.6007475726141465,3.6151603498542273,0.0,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,0.0,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0,,6072
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Allegra 24 Hour,Health and Medicine > Allergy Medicine > Allegra 24 Hour,Health and Medicine > Allergy Medicine > Allegra 24 Hour,3,True,1,,False,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy","Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0.1119692,,0.055654697,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Laxatives | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage,likely,,-3.6007475726141465,3.6151603498542273,0.0,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,0.0,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0,,6073
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > AstePRO,Health and Medicine > Allergy Medicine > AstePRO,Health and Medicine > Allergy Medicine > AstePRO,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Probiotics,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Probiotics,0.078386985,,0.0086396,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pain Relievers | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Antacids,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Probiotics,1,AstePRO,6074
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Allegra Tablets,Health and Medicine > Allergy Medicine > Allegra Tablets,Health and Medicine > Allergy Medicine > Allegra Tablets,3,True,1,,False,Tablets & iPads,Staples::Tablets & iPads,0.30628568,,0.30628568,Tablets & iPads > Tablets & iPads | Computers & Accessories > Computer Accessories & Peripherals > Graphic Tablets | Tablets & iPads > Tablet Stands & Mounts,likely,,-3.6007475726141465,3.6151603498542273,22.626276321900196,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,22.626276321900196,Tablets & iPads,0,,6075
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Navage,Health and Medicine > Allergy Medicine > Navage,Health and Medicine > Allergy Medicine > Navage,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage,0.08898462,,0.023476297,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition",likely,,-3.6007475726141465,3.6151603498542273,0.0,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage,0,,6076
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Equate Allergy Tablets,Health and Medicine > Allergy Medicine > Equate Allergy Tablets,Health and Medicine > Allergy Medicine > Equate Allergy Tablets,3,True,1,,False,Tablets & iPads,Staples::Tablets & iPads,0.271455,,0.271455,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy | Tablets & iPads > Tablets & iPads | Computers & Accessories > Computer Accessories & Peripherals > Graphic Tablets",likely,,-3.6007475726141465,3.6151603498542273,18.24450357244649,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,18.24450357244649,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0,,6077
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Alavert,Health and Medicine > Allergy Medicine > Alavert,Health and Medicine > Allergy Medicine > Alavert,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pain Relievers,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pain Relievers,0.07967922,,0.010448734,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Laxatives",gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pain Relievers,1,Alavert,6078
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Nasalcrom,Health and Medicine > Allergy Medicine > Nasalcrom,Health and Medicine > Allergy Medicine > Nasalcrom,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids,0.07773219,,0.0077228905,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Laxatives | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage",gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids,1,Nasalcrom,6079
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Sinus Medicine,Health and Medicine > Allergy Medicine > Sinus Medicine,Health and Medicine > Allergy Medicine > Sinus Medicine,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins,0.28640455,,0.38825625,Healthcare Supplies > Patient Care > Beds & Bedside Care > Medical Bed Parts | Healthcare Supplies > Patient Care > Medical Practice Furniture > Medical Cabinets | Healthcare Supplies > Patient Care > Beds & Bedside Care > Medical Beds,likely,,-3.6007475726141465,3.6151603498542273,30.26483627985109,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,30.26483627985109,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins,0,,6080
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Mypurmist,Health and Medicine > Allergy Medicine > Mypurmist,Health and Medicine > Allergy Medicine > Mypurmist,3,True,1,,False,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy","Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0.07221584,,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",1,Mypurmist,6081
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Nasal Sprays,Health and Medicine > Allergy Medicine > Nasal Sprays,Health and Medicine > Allergy Medicine > Nasal Sprays,3,True,1,,False,Facilities > Paint Supplies > Paint > Spray Paint,Staples::Facilities > Paint Supplies > Paint > Spray Paint,0.21356545,,0.2977105,Expanded Assortment > Paint & Paint Supplies > Spray Guns | Cleaning Supplies > Cleaning Tools > Spray Bottles & Sprayers | Healthcare Supplies > Personal Care > Maternity > Perineal Spray & Wash,likely,,-3.6007475726141465,3.6151603498542273,2.4290212150560606,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,2.4290212150560606,Facilities > Paint Supplies > Paint > Spray Paint,0,,6082
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Diphenhydramine,Health and Medicine > Allergy Medicine > Diphenhydramine,Health and Medicine > Allergy Medicine > Diphenhydramine,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,0.08704007,,0.020753922,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,likely,,-3.6007475726141465,3.6151603498542273,0.0,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,0,,6083
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Nasacort,Health and Medicine > Allergy Medicine > Nasacort,Health and Medicine > Allergy Medicine > Nasacort,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids,0.07822259,,0.008409445,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Antacids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pain Relievers | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids,1,Nasacort,6084
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Equate Nasal Sprays,Health and Medicine > Allergy Medicine > Equate Nasal Sprays,Health and Medicine > Allergy Medicine > Equate Nasal Sprays,3,True,1,,False,Facilities > Paint Supplies > Paint > Spray Paint,Staples::Facilities > Paint Supplies > Paint > Spray Paint,0.1769723,,0.2464801,Expanded Assortment > Paint & Paint Supplies > Spray Guns | Cleaning Supplies > Cleaning Tools > Spray Bottles & Sprayers | Healthcare Supplies > Personal Care > Maternity > Perineal Spray & Wash,likely,,-3.6007475726141465,3.6151603498542273,0.0,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,0.0,Facilities > Paint Supplies > Paint > Spray Paint,0,,6085
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Cetirizine,Health and Medicine > Allergy Medicine > Cetirizine,Health and Medicine > Allergy Medicine > Cetirizine,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,0.07221584,,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pain Relievers,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,1,Cetirizine,6086
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Equate Allergy,Health and Medicine > Allergy Medicine > Equate Allergy,Health and Medicine > Allergy Medicine > Equate Allergy,3,True,1,,False,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy","Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0.3071927,,0.3289676,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Antacids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pain Relievers | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage,likely,,-3.6007475726141465,3.6151603498542273,32.3433452658697,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,32.3433452658697,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0,,6087
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Equate Cetirizine,Health and Medicine > Allergy Medicine > Equate Cetirizine,Health and Medicine > Allergy Medicine > Equate Cetirizine,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,0.07221584,,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Laxatives | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,1,Equate Cetirizine,6088
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Benadryl Anti Itch,Health and Medicine > Allergy Medicine > Benadryl Anti Itch,Health and Medicine > Allergy Medicine > Benadryl Anti Itch,3,True,1,,False,Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Anti-Itch,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Anti-Itch,0.49348712,,0.6891775,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids | Tools, Parts & Supplies > Chemicals, Lubricants & Paints > Anti-Seize Compounds | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Antacids",matched,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Anti-Itch,-0.6693394126366661,77.79591836734696,35.5045871559633,1.0,1.0,,71.25714285714287,77.79591836734696,0.56,35.5045871559633,Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Anti-Itch,0,,527
